date,fund,family,method,gross_return,turnover,transaction_cost,net_return,growth_of_1,drawdown
2020-12-31,Equity Equal Weight,Equity,equal_weight,0.007634029621792959,1.0,0.001,0.006634029621792959,1.006634029621793,0.0
2021-01-04,Equity Equal Weight,Equity,equal_weight,-0.013701064199660195,0.0,0.0,-0.013701064199660195,0.9928420721563822,-0.013701064199660218
2021-01-05,Equity Equal Weight,Equity,equal_weight,0.012674408604811128,0.0,0.0,0.012674408604811128,1.0054257582589397,-0.0012003084808361875
2021-01-06,Equity Equal Weight,Equity,equal_weight,0.013264430714510807,0.0,0.0,0.013264430714510807,1.0187621585679498,0.0
2021-01-07,Equity Equal Weight,Equity,equal_weight,0.009679796812702828,0.0,0.0,0.009679796812702828,1.0286235692633583,0.0
2021-01-08,Equity Equal Weight,Equity,equal_weight,0.0028657693620504293,0.0,0.0,0.0028657693620504293,1.031571367173236,0.0
2021-01-11,Equity Equal Weight,Equity,equal_weight,-8.806647741709244e-05,0.0,0.0,-8.806647741709244e-05,1.0314805203167248,-8.80664774171036e-05
2021-01-12,Equity Equal Weight,Equity,equal_weight,0.003012843574414888,0.0,0.0,0.003012843574414888,1.034588209774495,0.0
2021-01-13,Equity Equal Weight,Equity,equal_weight,8.70916577731952e-05,0.0,0.0,8.70916577731952e-05,1.0346783137767968,0.0
2021-01-14,Equity Equal Weight,Equity,equal_weight,0.003088648294878565,0.0,0.0,0.003088648294878565,1.0378740711863914,0.0
2021-01-15,Equity Equal Weight,Equity,equal_weight,-0.010835450462099168,0.0,0.0,-0.010835450462099168,1.026628238102154,-0.010835450462099105
2021-01-19,Equity Equal Weight,Equity,equal_weight,0.00728379663203324,0.0,0.0,0.00728379663203324,1.0341059894051927,-0.0036305770476483534
2021-01-20,Equity Equal Weight,Equity,equal_weight,0.00797222209594991,0.0,0.0,0.00797222209594991,1.042350112023483,0.0
2021-01-21,Equity Equal Weight,Equity,equal_weight,-0.00735487307514049,0.0,0.0,-0.00735487307514049,1.0346837592496918,-0.007354873075140489
2021-01-22,Equity Equal Weight,Equity,equal_weight,-0.0028008371292316974,0.0,0.0,-0.0028008371292316974,1.0317857785597722,-0.010135110402782699
2021-01-25,Equity Equal Weight,Equity,equal_weight,0.0019324605381932263,0.0,0.0,0.0019324605381932263,1.0337796638607077,-0.008222235565493174
2021-01-26,Equity Equal Weight,Equity,equal_weight,-0.005039220682649926,0.0,0.0,-0.005039220682649926,1.028570219997278,-0.01322002258862387
2021-01-27,Equity Equal Weight,Equity,equal_weight,-0.02581577840422142,0.0,0.0,-0.02581577840422142,1.0020168791246469,-0.038694515819198694
2021-01-28,Equity Equal Weight,Equity,equal_weight,0.01064321496244822,0.0,0.0,0.01064321496244822,1.012681560165172,-0.028463134906482
2021-01-29,Equity Equal Weight,Equity,equal_weight,-0.014793783126670682,0.0,0.0,-0.014793783126670682,0.99770016878771,-0.04283584058824097
2021-02-01,Equity Equal Weight,Equity,equal_weight,0.008517686014717273,0.0,0.0,0.008517686014717273,1.006198265562274,-0.0346830168138309
2021-02-02,Equity Equal Weight,Equity,equal_weight,0.01747388970615294,0.0,0.0,0.01747388970615294,1.0237804630772318,-0.017815174318159266
2021-02-03,Equity Equal Weight,Equity,equal_weight,0.0019027846101926735,0.0,0.0,0.0019027846101926735,1.0257284967865912,-0.01594628814748711
2021-02-04,Equity Equal Weight,Equity,equal_weight,0.009138734300265726,0.0,0.0,0.009138734300265726,1.035102356982935,-0.0069532827376764805
2021-02-05,Equity Equal Weight,Equity,equal_weight,0.006317001689045663,0.0,0.0,0.006317001689045663,1.0416411003203314,-0.0006802049474290417
2021-02-08,Equity Equal Weight,Equity,equal_weight,0.013036997474039067,0.0,0.0,0.013036997474039067,1.0552209727140627,0.0
2021-02-09,Equity Equal Weight,Equity,equal_weight,-0.0027438667563593655,0.0,0.0,-0.0027438667563593655,1.0523255869664194,-0.0027438667563592922
2021-02-10,Equity Equal Weight,Equity,equal_weight,0.0014557026145883103,0.0,0.0,0.0014557026145883103,1.0538574600747646,-0.001292158395782339
2021-02-11,Equity Equal Weight,Equity,equal_weight,-0.0010303835566599063,0.0,0.0,-0.0010303835566599063,1.0527715826768402,-0.0023212105336786193
2021-02-12,Equity Equal Weight,Equity,equal_weight,0.004467629428637099,0.0,0.0,0.004467629428637099,1.0574749759812403,0.0
2021-02-16,Equity Equal Weight,Equity,equal_weight,0.0005560289992204569,0.0,0.0,0.0005560289992204569,1.0580629627338358,0.0
2021-02-17,Equity Equal Weight,Equity,equal_weight,0.002470031678470779,0.0,0.0,0.002470031678470779,1.060676411769605,0.0
2021-02-18,Equity Equal Weight,Equity,equal_weight,-0.005919355778125218,0.0,0.0,-0.005919355778125218,1.0543978907228755,-0.00591935577812519
2021-02-19,Equity Equal Weight,Equity,equal_weight,0.0011058595895655544,0.0,0.0,0.0011058595895655544,1.0555639067415492,-0.004820042164910832
2021-02-22,Equity Equal Weight,Equity,equal_weight,0.002141918707192052,0.0,0.0,0.002141918707192052,1.0578248388200358,-0.0026884475962011267
2021-02-23,Equity Equal Weight,Equity,equal_weight,0.0002474703381477858,0.0,0.0,0.0002474703381477858,1.0580866190905998,-0.0024416425690890753
2021-02-24,Equity Equal Weight,Equity,equal_weight,0.014576435503532905,0.0,0.0,0.014576435503532905,1.073509750450925,0.0
2021-02-25,Equity Equal Weight,Equity,equal_weight,-0.018364899811465808,0.0,0.0,-0.018364899811465808,1.0537948514372621,-0.018364899811465718
2021-02-26,Equity Equal Weight,Equity,equal_weight,-0.012928311779984663,0.0,0.0,-0.012928311779984663,1.0401710630457386,-0.03105578444087964
2021-03-01,Equity Equal Weight,Equity,equal_weight,0.019963326496913788,0.0,0.0,0.019963326496913788,1.0609363375899625,-0.011712434708376906
2021-03-02,Equity Equal Weight,Equity,equal_weight,-0.002791341663546041,0.0,0.0,-0.002791341663546041,1.0579749017884779,-0.014471082964939819
2021-03-03,Equity Equal Weight,Equity,equal_weight,-0.00703708544492842,0.0,0.0,-0.00703708544492842,1.0505298420060025,-0.021406334162563323
2021-03-04,Equity Equal Weight,Equity,equal_weight,-0.007899217627752662,0.0,0.0,-0.007899217627752662,1.0422314781595485,-0.029136458498153495
2021-03-05,Equity Equal Weight,Equity,equal_weight,0.017580768996769726,0.0,0.0,0.017580768996769726,1.0605547090182335,-0.012067930847623698
2021-03-08,Equity Equal Weight,Equity,equal_weight,0.0018204582191550921,0.0,0.0,0.0018204582191550921,1.0624854045551293,-0.010269441792368439
2021-03-09,Equity Equal Weight,Equity,equal_weight,0.0073186245017265615,0.0,0.0,0.0073186245017265615,1.0702613362696332,-0.0030259754789626614
2021-03-10,Equity Equal Weight,Equity,equal_weight,0.009821255768227703,0.0,0.0,0.009821255768227703,1.0807726465919825,0.0
2021-03-11,Equity Equal Weight,Equity,equal_weight,0.005296440739070051,0.0,0.0,0.005296440739070051,1.0864968948670648,0.0
2021-03-12,Equity Equal Weight,Equity,equal_weight,0.007082392417840364,0.0,0.0,0.007082392417840364,1.0941918922372782,0.0
2021-03-15,Equity Equal Weight,Equity,equal_weight,0.005841980012247008,0.0,0.0,0.005841980012247008,1.1005841394012912,0.0
2021-03-16,Equity Equal Weight,Equity,equal_weight,-0.00020791992646234747,0.0,0.0,-0.00020791992646234747,1.1003553060279614,-0.0002079199264621856
2021-03-17,Equity Equal Weight,Equity,equal_weight,0.0021785532396102385,0.0,0.0,0.0021785532396102385,1.1027524886446307,0.0
2021-03-18,Equity Equal Weight,Equity,equal_weight,-0.013475213399477744,0.0,0.0,-0.013475213399477744,1.087892663533339,-0.013475213399477881
2021-03-19,Equity Equal Weight,Equity,equal_weight,-0.004686513277944682,0.0,0.0,-0.004686513277944682,1.0827942401207113,-0.01809857491090283
2021-03-22,Equity Equal Weight,Equity,equal_weight,0.005873122338467356,0.0,0.0,0.005873122338467356,1.089153623160328,-0.012331747717039154
2021-03-23,Equity Equal Weight,Equity,equal_weight,-0.008100983457706074,0.0,0.0,-0.008100983457706074,1.0803304076762057,-0.020332831890484848
2021-03-24,Equity Equal Weight,Equity,equal_weight,-0.0033054256888003205,0.0,0.0,-0.0033054256888003205,1.0767594557942806,-0.023571048914428294
2021-03-25,Equity Equal Weight,Equity,equal_weight,0.007122806063378128,0.0,0.0,0.007122806063378128,1.0844290045748117,-0.016616134861178078
2021-03-26,Equity Equal Weight,Equity,equal_weight,0.019635042704920395,0.0,0.0,0.019635042704920395,1.1057218143900924,0.0
2021-03-29,Equity Equal Weight,Equity,equal_weight,0.001102290935636236,0.0,0.0,0.001102290935636236,1.1069406415234297,0.0
2021-03-30,Equity Equal Weight,Equity,equal_weight,-0.003326924065019589,0.0,0.0,-0.003326924065019589,1.1032579340645972,-0.003326924065019665
2021-03-31,Equity Equal Weight,Equity,equal_weight,-0.0009145486313490105,0.0,0.0,-0.0009145486313490105,1.1022489510309734,-0.00423843006251845
2021-04-01,Equity Equal Weight,Equity,equal_weight,0.011919235422437927,0.0,0.0,0.011919235422437927,1.115386915772447,0.0
2021-04-05,Equity Equal Weight,Equity,equal_weight,0.005203894475596236,0.0,0.0,0.005203894475596236,1.1211912715815877,0.0
2021-04-06,Equity Equal Weight,Equity,equal_weight,0.000311781422257147,0.0,0.0,0.000311781422257147,1.1215408381908636,0.0
2021-04-07,Equity Equal Weight,Equity,equal_weight,-0.0009843279076349229,0.0,0.0,-0.0009843279076349229,1.12043687424428,-0.0009843279076349187
2021-04-08,Equity Equal Weight,Equity,equal_weight,-0.00125898675424055,0.0,0.0,-0.00125898675424055,1.119026259060644,-0.0022420754060779036
2021-04-09,Equity Equal Weight,Equity,equal_weight,0.002570252431860107,0.0,0.0,0.002570252431860107,1.1219024390243097,0.0
2021-04-12,Equity Equal Weight,Equity,equal_weight,-0.0004073299999306901,0.0,0.0,-0.0004073299999306901,1.1214454545038999,-0.0004073299999305391
2021-04-13,Equity Equal Weight,Equity,equal_weight,0.0017323719424837069,0.0,0.0,0.0017323719424837069,1.1233882151443084,0.0
2021-04-14,Equity Equal Weight,Equity,equal_weight,0.003358111298976988,0.0,0.0,0.003358111298976988,1.127160677802722,0.0
2021-04-15,Equity Equal Weight,Equity,equal_weight,0.009449393897939496,0.0,0.0,0.009449393897939496,1.1378116630335484,0.0
2021-04-16,Equity Equal Weight,Equity,equal_weight,0.002841443813238727,0.0,0.0,0.002841443813238727,1.1410446909441059,0.0
2021-04-19,Equity Equal Weight,Equity,equal_weight,-0.003529347591823395,0.0,0.0,-0.003529347591823395,1.1370175476119593,-0.0035293475918235506
2021-04-20,Equity Equal Weight,Equity,equal_weight,-0.008747199313497125,0.0,0.0,-0.008747199313497125,1.1270718285000538,-0.012245674998488276
2021-04-21,Equity Equal Weight,Equity,equal_weight,0.01074810100907438,0.0,0.0,0.01074810100907438,1.1391857103572547,-0.0016291917412218915
2021-04-22,Equity Equal Weight,Equity,equal_weight,-0.009628306971395238,0.0,0.0,-0.009628306971395238,1.128217280640508,-0.011241812354417458
2021-04-23,Equity Equal Weight,Equity,equal_weight,0.008856224632086745,0.0,0.0,0.008856224632086745,1.1382090263116622,-0.002485147737813387
2021-04-26,Equity Equal Weight,Equity,equal_weight,0.0010310242022457843,0.0,0.0,0.0010310242022457843,1.139382547365004,-0.001456685783031375
2021-04-27,Equity Equal Weight,Equity,equal_weight,0.0010263258205212857,0.0,0.0,0.0010263258205212857,1.140551925092816,-0.0004318549967418095
2021-04-28,Equity Equal Weight,Equity,equal_weight,0.0005173149641775312,0.0,0.0,0.0005173149641775312,1.141141949671088,0.0
2021-04-29,Equity Equal Weight,Equity,equal_weight,0.008854898351562737,0.0,0.0,0.008854898351562737,1.1512466456401296,0.0
2021-04-30,Equity Equal Weight,Equity,equal_weight,-0.006729647523317545,0.0,0.0,-0.006729647523317545,1.1434991615025698,-0.006729647523317617
2021-05-03,Equity Equal Weight,Equity,equal_weight,0.0074376449481444815,0.0,0.0,0.0074376449481444815,1.152004102264327,0.0
2021-05-04,Equity Equal Weight,Equity,equal_weight,-0.002314237599044821,0.0,0.0,-0.002314237599044821,1.149338091056613,-0.0023142375990448105
2021-05-05,Equity Equal Weight,Equity,equal_weight,0.005992361499102265,0.0,0.0,0.005992361499102265,1.1562253403829124,0.0
2021-05-06,Equity Equal Weight,Equity,equal_weight,0.008050152328450045,0.0,0.0,0.008050152328450045,1.1655331304990086,0.0
2021-05-07,Equity Equal Weight,Equity,equal_weight,0.00963665939255605,0.0,0.0,0.00963665939255605,1.1767649762883672,0.0
2021-05-10,Equity Equal Weight,Equity,equal_weight,-0.0043271232369361135,0.0,0.0,-0.0043271232369361135,1.1716729692150574,-0.004327123236935959
2021-05-11,Equity Equal Weight,Equity,equal_weight,-0.009261384465219461,0.0,0.0,-0.009261384465219461,1.1608216553796513,-0.013548432550229972
2021-05-12,Equity Equal Weight,Equity,equal_weight,-0.015936792590103527,0.0,0.0,-0.015936792590103527,1.1423218814237652,-0.029269306580859356
2021-05-13,Equity Equal Weight,Equity,equal_weight,0.008494958615479206,0.0,0.0,0.008494958615479206,1.1520258585320164,-0.021022989513488355
2021-05-14,Equity Equal Weight,Equity,equal_weight,0.013989839118725322,0.0,0.0,0.013989839118725322,1.168142514953491,-0.007327258635851264
2021-05-17,Equity Equal Weight,Equity,equal_weight,0.0031098894478385746,0.0,0.0,0.0031098894478385746,1.1717753090343164,-0.00424015615232598
2021-05-18,Equity Equal Weight,Equity,equal_weight,-0.008646340971441622,0.0,0.0,-0.008646340971441622,1.1616437401704893,-0.0128498352879024
2021-05-19,Equity Equal Weight,Equity,equal_weight,-0.00535526478265715,0.0,0.0,-0.00535526478265715,1.1554228303587601,-0.01813628580017934
2021-05-20,Equity Equal Weight,Equity,equal_weight,0.008595708763838073,0.0,0.0,0.008595708763838073,1.1653545085076134,-0.009696471267137463
2021-05-21,Equity Equal Weight,Equity,equal_weight,0.0023746797752530247,0.0,0.0,0.0023746797752530247,1.1681218522899663,-0.007344817506093837
2021-05-24,Equity Equal Weight,Equity,equal_weight,0.006160084121522578,0.0,0.0,0.006160084121522578,1.1753175811642613,-0.0012299780782659697
2021-05-25,Equity Equal Weight,Equity,equal_weight,-0.005482264863134029,0.0,0.0,-0.005482264863134029,1.1688741788860209,-0.006705499875799048
2021-05-26,Equity Equal Weight,Equity,equal_weight,0.0037127526757294287,0.0,0.0,0.0037127526757294287,1.173213919621271,-0.0030176430626756012
2021-05-27,Equity Equal Weight,Equity,equal_weight,0.002493264197657327,0.0,0.0,0.002493264197657327,1.176139051883256,-0.0005319026464276622
2021-05-28,Equity Equal Weight,Equity,equal_weight,0.002936812078919124,0.0,0.0,0.002936812078919124,1.179593151257315,0.0
2021-06-01,Equity Equal Weight,Equity,equal_weight,0.006155867931106327,0.0,0.0,0.006155867931106327,1.1868545709088925,0.0
2021-06-02,Equity Equal Weight,Equity,equal_weight,0.003927973385446997,0.0,0.0,0.003927973385446997,1.1915165040758187,0.0
2021-06-03,Equity Equal Weight,Equity,equal_weight,0.0015356426218946573,0.0,0.0,0.0015356426218946573,1.1933462476041683,0.0
2021-06-04,Equity Equal Weight,Equity,equal_weight,0.00663026846810969,0.0,0.0,0.00663026846810969,1.2012584536011952,0.0
2021-06-07,Equity Equal Weight,Equity,equal_weight,-0.001919024263638152,0.0,0.0,-0.001919024263638152,1.198953209481834,-0.0019190242636382138
2021-06-08,Equity Equal Weight,Equity,equal_weight,-0.0026256523440645048,0.0,0.0,-0.0026256523440645048,1.1958051751769343,-0.004539637917146622
2021-06-09,Equity Equal Weight,Equity,equal_weight,-0.0026214941868457227,0.0,0.0,-0.0026214941868457227,1.192670378861608,-0.007149231469582129
2021-06-10,Equity Equal Weight,Equity,equal_weight,0.0035983856432469483,0.0,0.0,0.0035983856432469483,1.1969620668300294,-0.0035765715182156654
2021-06-11,Equity Equal Weight,Equity,equal_weight,-0.00019304660451298535,0.0,0.0,-0.00019304660451298535,1.196730997367297,-0.003768927677741174
2021-06-14,Equity Equal Weight,Equity,equal_weight,-0.0015218262616063984,0.0,0.0,-0.0015218262616063984,1.1949097807074252,-0.005285018286229515
2021-06-15,Equity Equal Weight,Equity,equal_weight,-0.0014924320060200648,0.0,0.0,-0.0014924320060200648,1.1931264591063908,-0.006769562761806958
2021-06-16,Equity Equal Weight,Equity,equal_weight,-0.00794295372627938,0.0,0.0,-0.00794295372627938,1.1836495108521092,-0.014658746164322056
2021-06-17,Equity Equal Weight,Equity,equal_weight,-0.008628992318018565,0.0,0.0,-0.008628992318018565,1.17343580831574,-0.023161248274296997
2021-06-18,Equity Equal Weight,Equity,equal_weight,-0.015075440337741249,0.0,0.0,-0.015075440337741249,1.155745746797307,-0.0378875225955313
2021-06-21,Equity Equal Weight,Equity,equal_weight,0.016981836922855053,0.0,0.0,0.016981836922855053,1.1753724325937023,-0.021549085402804424
2021-06-22,Equity Equal Weight,Equity,equal_weight,0.0013849084679286628,0.0,0.0,0.0013849084679286628,1.1770002158285713,-0.020194020445726157
2021-06-23,Equity Equal Weight,Equity,equal_weight,-0.003409218992398384,0.0,0.0,-0.003409218992398384,1.1729875643387115,-0.02353439360008802
2021-06-24,Equity Equal Weight,Equity,equal_weight,0.008045844887354254,0.0,0.0,0.008045844887354254,1.1824252403361761,-0.01567790279315817
2021-06-25,Equity Equal Weight,Equity,equal_weight,0.007796049512859092,0.0,0.0,0.007796049512859092,1.1916434860550913,-0.008004078986732388
2021-06-28,Equity Equal Weight,Equity,equal_weight,-0.001687111721288643,0.0,0.0,-0.001687111721288643,1.1896330503621704,-0.00967768693254445
2021-06-29,Equity Equal Weight,Equity,equal_weight,-0.00041512416175831345,0.0,0.0,-0.00041512416175831345,1.1891392049393388,-0.01008879365262716
2021-06-30,Equity Equal Weight,Equity,equal_weight,0.004396661504242164,0.0,0.0,0.004396661504242164,1.1943674475048807,-0.005736489159061775
2021-07-01,Equity Equal Weight,Equity,equal_weight,0.006588444236266209,0.0,0.0,0.006588444236266209,1.2022364708303783,0.0
2021-07-02,Equity Equal Weight,Equity,equal_weight,0.003787028865862499,0.0,0.0,0.003787028865862499,1.2067893750490057,0.0
2021-07-06,Equity Equal Weight,Equity,equal_weight,-0.008689862235726455,0.0,0.0,-0.008689862235726455,1.1963025416322914,-0.008689862235726431
2021-07-07,Equity Equal Weight,Equity,equal_weight,9.602564581949089e-05,0.0,0.0,9.602564581949089e-05,1.1964174173564472,-0.008594671039540147
2021-07-08,Equity Equal Weight,Equity,equal_weight,-0.006922522612545072,0.0,0.0,-0.006922522612545072,1.1881351907307545,-0.015457696847466673
2021-07-09,Equity Equal Weight,Equity,equal_weight,0.012116703153243312,0.0,0.0,0.012116703153243312,1.202531472142761,-0.003528290018357083
2021-07-12,Equity Equal Weight,Equity,equal_weight,0.004299687110597881,0.0,0.0,0.004299687110597881,1.2077019812136214,0.0
2021-07-13,Equity Equal Weight,Equity,equal_weight,-0.004766188522257001,0.0,0.0,-0.004766188522257001,1.2019458458924541,-0.004766188522256853
2021-07-14,Equity Equal Weight,Equity,equal_weight,-0.0013789228043061602,0.0,0.0,-0.0013789228043061602,1.200288455356012,-0.006138539120519981
2021-07-15,Equity Equal Weight,Equity,equal_weight,-0.0012527313665276262,0.0,0.0,-0.0012527313665276262,1.1987848163591066,-0.007383580546546642
2021-07-16,Equity Equal Weight,Equity,equal_weight,-0.0094583508671908,0.0,0.0,-0.0094583508671908,1.1874462889517212,-0.01677209491827214
2021-07-19,Equity Equal Weight,Equity,equal_weight,-0.017265279227803593,0.0,0.0,-0.017265279227803593,1.1669446972049506,-0.03374779924407645
2021-07-20,Equity Equal Weight,Equity,equal_weight,0.011365506267585474,0.0,0.0,0.011365506267585474,1.1802076144749591,-0.022765853800316815
2021-07-21,Equity Equal Weight,Equity,equal_weight,0.01031280545381726,0.0,0.0,0.01031280545381726,1.1923788659981531,-0.012687828167732285
2021-07-22,Equity Equal Weight,Equity,equal_weight,-0.0012903191319496312,0.0,0.0,-0.0012903191319496312,1.1908403167348234,-0.013961775952254118
2021-07-23,Equity Equal Weight,Equity,equal_weight,0.005172454986152822,0.0,0.0,0.005172454986152822,1.1969998846688303,-0.008861537623740978
2021-07-26,Equity Equal Weight,Equity,equal_weight,0.005689444061937252,0.0,0.0,0.005689444061937252,1.203810148554799,-0.003222510784416821
2021-07-27,Equity Equal Weight,Equity,equal_weight,-0.002067414333794766,0.0,0.0,-0.002067414333794766,1.2013213741985092,-0.0052832628532250014
2021-07-28,Equity Equal Weight,Equity,equal_weight,0.0024506105914112656,0.0,0.0,0.0024506105914112656,1.2042653450818088,-0.00284559948171903
2021-07-29,Equity Equal Weight,Equity,equal_weight,0.0063301812971962015,0.0,0.0,0.0063301812971962015,1.2118885630461071,0.0
2021-07-30,Equity Equal Weight,Equity,equal_weight,-0.005476928437086001,0.0,0.0,-0.005476928437086001,1.2052511361125806,-0.005476928437086026
2021-08-02,Equity Equal Weight,Equity,equal_weight,-0.0025946151195928874,0.0,0.0,-0.0025946151195928874,1.2021239732919164,-0.008057333035347058
2021-08-03,Equity Equal Weight,Equity,equal_weight,0.0065559375586991524,0.0,0.0,0.0065559375586991524,1.2100050229986337,-0.001554218848917266
2021-08-04,Equity Equal Weight,Equity,equal_weight,-0.007995184894552277,0.0,0.0,-0.007995184894552277,1.2003308091164226,-0.009536977476405806
2021-08-05,Equity Equal Weight,Equity,equal_weight,0.004858409186381644,0.0,0.0,0.004858409186381644,1.2061625073461308,-0.004724902829005839
2021-08-06,Equity Equal Weight,Equity,equal_weight,0.0033861593133184616,0.0,0.0,0.0033861593133184616,1.2102467657537563,-0.0013547427894063935
2021-08-09,Equity Equal Weight,Equity,equal_weight,-0.0025151353318879433,0.0,0.0,-0.0025151353318879433,1.207202831352906,-0.003866470759839147
2021-08-10,Equity Equal Weight,Equity,equal_weight,0.00622520196822989,0.0,0.0,0.00622520196822989,1.2147179127946968,0.0
2021-08-11,Equity Equal Weight,Equity,equal_weight,0.008553749273534141,0.0,0.0,0.008553749273534141,1.2251083052588132,0.0
2021-08-12,Equity Equal Weight,Equity,equal_weight,0.0018025545333928798,0.0,0.0,0.0018025545333928798,1.2273166297883547,0.0
2021-08-13,Equity Equal Weight,Equity,equal_weight,0.0011371561711445756,0.0,0.0,0.0011371561711445756,1.228712280467867,0.0
2021-08-16,Equity Equal Weight,Equity,equal_weight,-0.0013067599761297922,0.0,0.0,-0.0013067599761297922,1.2271066484375723,-0.0013067599761298343
2021-08-17,Equity Equal Weight,Equity,equal_weight,-0.00534792781736097,0.0,0.0,-0.00534792781736097,1.2205441706575244,-0.00664769933546383
2021-08-18,Equity Equal Weight,Equity,equal_weight,-0.012821725418145535,0.0,0.0,-0.012821725418145535,1.2048946884406355,-0.019384189778067662
2021-08-19,Equity Equal Weight,Equity,equal_weight,-0.004620087357378641,0.0,0.0,-0.004620087357378641,1.1993279697235983,-0.023914720485319618
2021-08-20,Equity Equal Weight,Equity,equal_weight,0.005321036088544203,0.0,0.0,0.005321036088544203,1.2057096371324982,-0.01872093548752507
2021-08-23,Equity Equal Weight,Equity,equal_weight,0.01027523578460937,0.0,0.0,0.01027523578460937,1.2180985879418105,-0.008638061729158486
2021-08-24,Equity Equal Weight,Equity,equal_weight,0.0021334034039965652,0.0,0.0,0.0021334034039965652,1.220697283615729,-0.006523086795458766
2021-08-25,Equity Equal Weight,Equity,equal_weight,0.00029726073591912483,0.0,0.0,0.00029726073591912483,1.221060148988591,-0.006227765117120976
2021-08-26,Equity Equal Weight,Equity,equal_weight,-0.007054964671320488,0.0,0.0,-0.007054964671320488,1.2124456127759191,-0.013238793125558979
2021-08-27,Equity Equal Weight,Equity,equal_weight,0.011274058695481978,0.0,0.0,0.011274058695481978,1.2261147957794345,-0.002113989360831847
2021-08-30,Equity Equal Weight,Equity,equal_weight,-0.0008556941413459171,0.0,0.0,-0.0008556941413459171,1.2250656165320686,-0.0029678745738667134
2021-08-31,Equity Equal Weight,Equity,equal_weight,-0.000351542824984785,0.0,0.0,-0.000351542824984785,1.2246349535044412,-0.003318374063839613
2021-09-01,Equity Equal Weight,Equity,equal_weight,-0.002052550198318417,0.0,0.0,-0.002052550198318417,1.222121328787758,-0.0053641131328152625
2021-09-02,Equity Equal Weight,Equity,equal_weight,0.00692413419262577,0.0,0.0,0.00692413419262577,1.2305834608679544,0.0
2021-09-03,Equity Equal Weight,Equity,equal_weight,-0.003473960978767832,0.0,0.0,-0.003473960978767832,1.226308461943782,-0.0034739609787678427
2021-09-07,Equity Equal Weight,Equity,equal_weight,-0.010009097258011457,0.0,0.0,-0.010009097258011457,1.2140342212798643,-0.013448287023472338
2021-09-08,Equity Equal Weight,Equity,equal_weight,-0.001972143961338453,0.0,0.0,-0.001972143961338453,1.2116399710215089,-0.015393909026767183
2021-09-09,Equity Equal Weight,Equity,equal_weight,-0.006242056306770116,0.0,0.0,-0.006242056306770116,1.2040768460988593,-0.021539875686610865
2021-09-10,Equity Equal Weight,Equity,equal_weight,-0.0037122719779800507,0.0,0.0,-0.0037122719779800507,1.1996069853637519,-0.025172185787670442
2021-09-13,Equity Equal Weight,Equity,equal_weight,0.005540850199334926,0.0,0.0,0.005540850199334926,1.2062538279677284,-0.01977081089897459
2021-09-14,Equity Equal Weight,Equity,equal_weight,-0.009594622715975658,0.0,0.0,-0.009594622715975658,1.1946802775886767,-0.029175740143585704
2021-09-15,Equity Equal Weight,Equity,equal_weight,0.008697701909292489,0.0,0.0,0.008697701909292489,1.2050712505200538,-0.020731800125045052
2021-09-16,Equity Equal Weight,Equity,equal_weight,-0.004843745212585662,0.0,0.0,-0.004843745212585662,1.1992341924195227,-0.025475125780026753
2021-09-17,Equity Equal Weight,Equity,equal_weight,-0.01150139410424331,0.0,0.0,-0.01150139410424331,1.1854413273492217,-0.03668352042281886
2021-09-20,Equity Equal Weight,Equity,equal_weight,-0.017107007363820304,0.0,0.0,-0.017107007363820304,1.1651619738328816,-0.053162982532635294
2021-09-21,Equity Equal Weight,Equity,equal_weight,-0.0021089054322317364,0.0,0.0,-0.0021089054322317364,1.1627047574168354,-0.05515977226221036
2021-09-22,Equity Equal Weight,Equity,equal_weight,0.008905878341474216,0.0,0.0,0.008905878341474216,1.173059664533443,-0.04674514014184683
2021-09-23,Equity Equal Weight,Equity,equal_weight,0.011459114793696434,0.0,0.0,0.011459114793696434,1.1865018898891868,-0.03582168327508317
2021-09-24,Equity Equal Weight,Equity,equal_weight,-0.002344335646622537,0.0,0.0,-0.002344335646622537,1.1837203312139346,-0.038082040872681966
2021-09-27,Equity Equal Weight,Equity,equal_weight,0.00328948149457919,0.0,0.0,0.00328948149457919,1.18761415733822,-0.034917829546829315
2021-09-28,Equity Equal Weight,Equity,equal_weight,-0.011152180037691915,0.0,0.0,-0.011152180037691915,1.1743696704402724,-0.04568059966288951
2021-09-29,Equity Equal Weight,Equity,equal_weight,0.003919694130095626,0.0,0.0,0.003919694130095626,1.1789728403440596,-0.04193995951115159
2021-09-30,Equity Equal Weight,Equity,equal_weight,-0.01011277736990756,0.0,0.0,-0.01011277736990756,1.1670501504844926,-0.051628607407619986
2021-10-01,Equity Equal Weight,Equity,equal_weight,0.012342170182835965,0.0,0.0,0.012342170182835965,1.1814540820536765,-0.0399236462837117
2021-10-04,Equity Equal Weight,Equity,equal_weight,-0.002745104393907883,0.0,0.0,-0.002745104393907883,1.1782108672618306,-0.04255915610078531
2021-10-05,Equity Equal Weight,Equity,equal_weight,0.005693677902995397,0.0,0.0,0.005693677902995397,1.1849192204418284,-0.03710779632445094
2021-10-06,Equity Equal Weight,Equity,equal_weight,0.001097153300396221,0.0,0.0,0.001097153300396221,1.1862192584752391,-0.036051355965262544
2021-10-07,Equity Equal Weight,Equity,equal_weight,0.008043666617446347,0.0,0.0,0.008043666617446347,1.1957608107256084,-0.028297674436307596
