date,ticker,sector,sentiment,sector_augmented_sentiment,observed_news,article_count,reliability,usable_sentiment_lag1,usable_reliability_lag1
2022-04-26,ABBV,Healthcare,-0.0490125,-0.001999999999999995,1,8.0,0.5,0.12246666666666667,0.5
2022-04-27,ABBV,Healthcare,0.15116666666666664,0.15116666666666664,1,3.0,0.3868528072345416,-0.0490125,0.5
2022-04-28,ABBV,Healthcare,0.25353333333333333,0.25353333333333333,1,6.0,0.5,0.15116666666666664,0.3868528072345416
2022-04-29,ABBV,Healthcare,0.11774166666666668,0.11774166666666668,1,12.0,0.5,0.25353333333333333,0.5
2022-05-02,ABBV,Healthcare,0.426625,0.420925,1,4.0,0.4491222008519636,0.11774166666666668,0.5
2022-05-03,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.426625,0.4491222008519636
2022-05-04,ABBV,Healthcare,0.2023,0.2023,1,1.0,0.1934264036172708,0.0,0.0
2022-05-05,ABBV,Healthcare,0.18813333333333335,0.1265,1,6.0,0.5,0.2023,0.1934264036172708
2022-05-06,ABBV,Healthcare,0.0258,0.0258,1,2.0,0.30657359638272924,0.18813333333333335,0.5
2022-05-09,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.0258,0.30657359638272924
2022-05-10,ABBV,Healthcare,0.04046,0.04046,1,5.0,0.5,0.0,0.0
2022-05-11,ABBV,Healthcare,0.35600000000000004,0.41250000000000003,1,3.0,0.3868528072345416,0.04046,0.5
2022-05-12,ABBV,Healthcare,0.18463333333333334,0.18463333333333334,1,3.0,0.3868528072345416,0.35600000000000004,0.3868528072345416
2022-05-13,ABBV,Healthcare,0.0,0.0,1,3.0,0.3868528072345416,0.18463333333333334,0.3868528072345416
2022-05-16,ABBV,Healthcare,0.06228333333333333,0.06228333333333333,1,6.0,0.5,0.0,0.3868528072345416
2022-05-17,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.06228333333333333,0.5
2022-05-18,ABBV,Healthcare,0.3825,0.3825,1,2.0,0.30657359638272924,0.0,0.30657359638272924
2022-05-19,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.3825,0.30657359638272924
2022-05-20,ABBV,Healthcare,0.08333333333333333,0.18076666666666666,1,3.0,0.3868528072345416,0.0,0.1934264036172708
2022-05-23,ABBV,Healthcare,0.1531,0.2434,1,4.0,0.4491222008519636,0.08333333333333333,0.3868528072345416
2022-05-24,ABBV,Healthcare,-0.07859999999999999,-0.07859999999999999,1,3.0,0.3868528072345416,0.1531,0.4491222008519636
2022-05-25,ABBV,Healthcare,-0.10825,-0.1997,1,4.0,0.4491222008519636,-0.07859999999999999,0.3868528072345416
2022-05-26,ABBV,Healthcare,0.22172,0.22172,1,5.0,0.5,-0.10825,0.4491222008519636
2022-05-27,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.22172,0.5
2022-05-31,ABBV,Healthcare,0.6369,0.6369,1,1.0,0.1934264036172708,0.0,0.30657359638272924
2022-06-01,ABBV,Healthcare,0.33873333333333333,0.3952333333333333,1,3.0,0.3868528072345416,0.6369,0.1934264036172708
2022-06-02,ABBV,Healthcare,-0.5994,-0.5994,1,1.0,0.1934264036172708,0.33873333333333333,0.3868528072345416
2022-06-03,ABBV,Healthcare,0.05096666666666668,0.05096666666666668,1,3.0,0.3868528072345416,-0.5994,0.1934264036172708
2022-06-06,ABBV,Healthcare,0.33222,0.33222,1,5.0,0.5,0.05096666666666668,0.3868528072345416
2022-06-07,ABBV,Healthcare,0.23156666666666667,0.23156666666666667,1,3.0,0.3868528072345416,0.33222,0.5
2022-06-08,ABBV,Healthcare,0.4019,0.4019,1,1.0,0.1934264036172708,0.23156666666666667,0.3868528072345416
2022-06-09,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.4019,0.1934264036172708
2022-06-10,ABBV,Healthcare,0.12726666666666667,0.12726666666666667,1,3.0,0.3868528072345416,0.0,0.1934264036172708
2022-06-13,ABBV,Healthcare,0.19424285714285716,0.23248571428571427,1,7.0,0.5,0.12726666666666667,0.3868528072345416
2022-06-14,ABBV,Healthcare,0.0,0.0,1,4.0,0.4491222008519636,0.19424285714285716,0.5
2022-06-15,ABBV,Healthcare,0.4404,0.4404,1,1.0,0.1934264036172708,0.0,0.4491222008519636
2022-06-16,ABBV,Healthcare,0.4767,0.4767,1,1.0,0.1934264036172708,0.4404,0.1934264036172708
2022-06-17,ABBV,Healthcare,-0.1591,-0.1591,1,2.0,0.30657359638272924,0.4767,0.1934264036172708
2022-06-21,ABBV,Healthcare,0.13313333333333333,0.2352,1,6.0,0.5,-0.1591,0.30657359638272924
2022-06-22,ABBV,Healthcare,0.17873333333333333,0.23893333333333333,1,6.0,0.5,0.13313333333333333,0.5
2022-06-23,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.17873333333333333,0.5
2022-06-24,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.0,0.1934264036172708
2022-06-27,ABBV,Healthcare,0.35015714285714283,0.35015714285714283,1,7.0,0.5,0.0,0.1934264036172708
2022-06-28,ABBV,Healthcare,0.3182,0.3182,1,1.0,0.1934264036172708,0.35015714285714283,0.5
2022-06-29,ABBV,Healthcare,0.5403666666666667,0.5403666666666667,1,3.0,0.3868528072345416,0.3182,0.1934264036172708
2022-06-30,ABBV,Healthcare,0.1351,0.1351,1,2.0,0.30657359638272924,0.5403666666666667,0.3868528072345416
2022-07-01,ABBV,Healthcare,0.08905000000000002,0.08905000000000002,1,2.0,0.30657359638272924,0.1351,0.30657359638272924
2022-07-05,ABBV,Healthcare,0.21934,0.21934,1,5.0,0.5,0.08905000000000002,0.30657359638272924
2022-07-06,ABBV,Healthcare,0.1531,0.1531,1,1.0,0.1934264036172708,0.21934,0.5
2022-07-07,ABBV,Healthcare,0.45675,0.45675,1,4.0,0.4491222008519636,0.1531,0.1934264036172708
2022-07-08,ABBV,Healthcare,0.21075,0.21075,1,2.0,0.30657359638272924,0.45675,0.4491222008519636
2022-07-11,ABBV,Healthcare,0.006814285714285713,0.006814285714285713,1,7.0,0.5,0.21075,0.30657359638272924
2022-07-12,ABBV,Healthcare,0.10826666666666666,-0.014999999999999994,1,3.0,0.3868528072345416,0.006814285714285713,0.5
2022-07-13,ABBV,Healthcare,0.1468,0.1468,1,3.0,0.3868528072345416,0.10826666666666666,0.3868528072345416
2022-07-14,ABBV,Healthcare,0.14258,0.14258,1,5.0,0.5,0.1468,0.3868528072345416
2022-07-15,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.14258,0.5
2022-07-18,ABBV,Healthcare,0.33155714285714283,0.33155714285714283,1,7.0,0.5,0.0,0.30657359638272924
2022-07-19,ABBV,Healthcare,0.21059999999999998,0.21059999999999998,1,3.0,0.3868528072345416,0.33155714285714283,0.5
2022-07-20,ABBV,Healthcare,0.2706,0.2706,1,5.0,0.5,0.21059999999999998,0.3868528072345416
2022-07-21,ABBV,Healthcare,-0.19827499999999998,-0.19827499999999998,1,4.0,0.4491222008519636,0.2706,0.5
2022-07-22,ABBV,Healthcare,0.2473,0.2473,1,3.0,0.3868528072345416,-0.19827499999999998,0.4491222008519636
2022-07-25,ABBV,Healthcare,0.19538000000000003,0.19538000000000003,1,5.0,0.5,0.2473,0.3868528072345416
2022-07-26,ABBV,Healthcare,0.10626666666666666,0.10626666666666666,1,3.0,0.3868528072345416,0.19538000000000003,0.5
2022-07-27,ABBV,Healthcare,-0.00998,-0.00998,1,5.0,0.5,0.10626666666666666,0.3868528072345416
2022-07-28,ABBV,Healthcare,-0.163075,-0.163075,1,4.0,0.4491222008519636,-0.00998,0.5
2022-07-29,ABBV,Healthcare,0.20251999999999998,0.20251999999999998,1,10.0,0.5,-0.163075,0.4491222008519636
2022-08-01,ABBV,Healthcare,0.20040000000000002,0.20040000000000002,1,4.0,0.4491222008519636,0.20251999999999998,0.5
2022-08-02,ABBV,Healthcare,0.3902,0.3902,1,2.0,0.30657359638272924,0.20040000000000002,0.4491222008519636
2022-08-03,ABBV,Healthcare,0.2930333333333333,0.2737833333333333,1,6.0,0.5,0.3902,0.30657359638272924
2022-08-04,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.2930333333333333,0.5
2022-08-05,ABBV,Healthcare,-0.12040000000000001,-0.12040000000000001,1,3.0,0.3868528072345416,0.0,0.1934264036172708
2022-08-08,ABBV,Healthcare,-0.24450000000000002,-0.24450000000000002,1,3.0,0.3868528072345416,-0.12040000000000001,0.3868528072345416
2022-08-09,ABBV,Healthcare,-0.1806,-0.1806,1,2.0,0.30657359638272924,-0.24450000000000002,0.3868528072345416
2022-08-10,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,-0.1806,0.30657359638272924
2022-08-11,ABBV,Healthcare,0.0,-0.1806,1,2.0,0.30657359638272924,0.0,0.0
2022-08-12,ABBV,Healthcare,0.0,0.0,1,3.0,0.3868528072345416,0.0,0.30657359638272924
2022-08-15,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.0,0.3868528072345416
2022-08-16,ABBV,Healthcare,0.2732,0.5574,1,1.0,0.1934264036172708,0.0,0.0
2022-08-17,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.2732,0.1934264036172708
2022-08-18,ABBV,Healthcare,0.08092,0.15316000000000002,1,5.0,0.5,0.0,0.1934264036172708
2022-08-19,ABBV,Healthcare,0.3404,0.3404,1,2.0,0.30657359638272924,0.08092,0.5
2022-08-22,ABBV,Healthcare,0.3819166666666667,0.3819166666666667,1,6.0,0.5,0.3404,0.30657359638272924
2022-08-23,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.3819166666666667,0.5
2022-08-24,ABBV,Healthcare,0.25822500000000004,0.25822500000000004,1,4.0,0.4491222008519636,0.0,0.1934264036172708
2022-08-25,ABBV,Healthcare,-0.13396666666666665,-0.13396666666666665,1,3.0,0.3868528072345416,0.25822500000000004,0.4491222008519636
2022-08-26,ABBV,Healthcare,0.1909,0.1909,1,2.0,0.30657359638272924,-0.13396666666666665,0.3868528072345416
2022-08-29,ABBV,Healthcare,0.23835,0.23835,1,2.0,0.30657359638272924,0.1909,0.30657359638272924
2022-08-30,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.23835,0.30657359638272924
2022-08-31,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.0,0.1934264036172708
2022-09-01,ABBV,Healthcare,0.26115,0.26115,1,4.0,0.4491222008519636,0.0,0.30657359638272924
2022-09-02,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.26115,0.4491222008519636
2022-09-06,ABBV,Healthcare,0.29710000000000003,0.29710000000000003,1,4.0,0.4491222008519636,0.0,0.0
2022-09-07,ABBV,Healthcare,0.4939,0.4939,1,1.0,0.1934264036172708,0.29710000000000003,0.4491222008519636
2022-09-08,ABBV,Healthcare,0.37932,0.27816,1,5.0,0.5,0.4939,0.1934264036172708
2022-09-09,ABBV,Healthcare,0.07543333333333334,0.07543333333333334,1,3.0,0.3868528072345416,0.37932,0.5
2022-09-12,ABBV,Healthcare,0.3276,0.3276,1,4.0,0.4491222008519636,0.07543333333333334,0.3868528072345416
2022-09-13,ABBV,Healthcare,0.10276666666666667,0.10276666666666667,1,3.0,0.3868528072345416,0.3276,0.4491222008519636
2022-09-14,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.10276666666666667,0.3868528072345416
2022-09-15,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.0,0.0
2022-09-16,ABBV,Healthcare,0.2874333333333334,0.12583333333333335,1,3.0,0.3868528072345416,0.0,0.30657359638272924
2022-09-19,ABBV,Healthcare,0.11318571428571429,0.11318571428571429,1,7.0,0.5,0.2874333333333334,0.3868528072345416
2022-09-20,ABBV,Healthcare,0.0593,0.16463333333333333,1,3.0,0.3868528072345416,0.11318571428571429,0.5
2022-09-21,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.0593,0.3868528072345416
2022-09-22,ABBV,Healthcare,0.44789999999999996,0.44789999999999996,1,2.0,0.30657359638272924,0.0,0.1934264036172708
2022-09-23,ABBV,Healthcare,0.018575,0.018575,1,4.0,0.4491222008519636,0.44789999999999996,0.30657359638272924
2022-09-26,ABBV,Healthcare,0.1468,0.1468,1,3.0,0.3868528072345416,0.018575,0.4491222008519636
2022-09-27,ABBV,Healthcare,0.36083333333333334,0.36083333333333334,1,3.0,0.3868528072345416,0.1468,0.3868528072345416
2022-09-28,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.36083333333333334,0.3868528072345416
2022-09-29,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.0,0.1934264036172708
2022-09-30,ABBV,Healthcare,0.0,0.0,1,3.0,0.3868528072345416,0.0,0.1934264036172708
2022-10-03,ABBV,Healthcare,0.015899999999999997,0.015899999999999997,1,4.0,0.4491222008519636,0.0,0.3868528072345416
2022-10-04,ABBV,Healthcare,-0.05135,-0.05135,1,2.0,0.30657359638272924,0.015899999999999997,0.4491222008519636
2022-10-05,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,-0.05135,0.30657359638272924
2022-10-06,ABBV,Healthcare,-0.6124,-0.6124,1,1.0,0.1934264036172708,0.0,0.30657359638272924
2022-10-07,ABBV,Healthcare,0.3958,0.3958,1,2.0,0.30657359638272924,-0.6124,0.1934264036172708
2022-10-10,ABBV,Healthcare,0.30225,0.30225,1,4.0,0.4491222008519636,0.3958,0.30657359638272924
2022-10-11,ABBV,Healthcare,0.270775,0.270775,1,4.0,0.4491222008519636,0.30225,0.4491222008519636
2022-10-12,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.270775,0.4491222008519636
2022-10-13,ABBV,Healthcare,-0.1027,-0.1027,1,1.0,0.1934264036172708,0.0,0.0
2022-10-14,ABBV,Healthcare,0.34,0.34,1,1.0,0.1934264036172708,-0.1027,0.1934264036172708
2022-10-17,ABBV,Healthcare,0.10715,0.10715,1,4.0,0.4491222008519636,0.34,0.1934264036172708
2022-10-18,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.10715,0.4491222008519636
2022-10-19,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.0,0.30657359638272924
2022-10-20,ABBV,Healthcare,0.14195,0.14195,1,4.0,0.4491222008519636,0.0,0.1934264036172708
2022-10-21,ABBV,Healthcare,0.16601999999999997,0.28364,1,5.0,0.5,0.14195,0.4491222008519636
2022-10-24,ABBV,Healthcare,-0.0903,0.0,1,4.0,0.4491222008519636,0.16601999999999997,0.5
2022-10-25,ABBV,Healthcare,0.3007666666666667,0.3007666666666667,1,3.0,0.3868528072345416,-0.0903,0.4491222008519636
2022-10-26,ABBV,Healthcare,0.10285,0.10285,1,2.0,0.30657359638272924,0.3007666666666667,0.3868528072345416
2022-10-27,ABBV,Healthcare,0.41695,0.41695,1,4.0,0.4491222008519636,0.10285,0.30657359638272924
2022-10-28,ABBV,Healthcare,0.23774444444444442,0.23774444444444442,1,9.0,0.5,0.41695,0.4491222008519636
2022-10-31,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.23774444444444442,0.5
2022-11-01,ABBV,Healthcare,0.24235,0.24235,1,4.0,0.4491222008519636,0.0,0.0
2022-11-02,ABBV,Healthcare,0.0,0.12040000000000001,1,3.0,0.3868528072345416,0.24235,0.4491222008519636
2022-11-03,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.0,0.3868528072345416
2022-11-04,ABBV,Healthcare,0.23095,0.23095,1,6.0,0.5,0.0,0.0
2022-11-07,ABBV,Healthcare,-0.21075,-0.21075,1,2.0,0.30657359638272924,0.23095,0.5
2022-11-08,ABBV,Healthcare,0.34423333333333334,0.34423333333333334,1,3.0,0.3868528072345416,-0.21075,0.30657359638272924
2022-11-09,ABBV,Healthcare,0.21166666666666667,0.21166666666666667,1,3.0,0.3868528072345416,0.34423333333333334,0.3868528072345416
2022-11-10,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.21166666666666667,0.3868528072345416
2022-11-11,ABBV,Healthcare,0.296,0.296,1,1.0,0.1934264036172708,0.0,0.1934264036172708
2022-11-14,ABBV,Healthcare,0.26318,0.33542,1,5.0,0.5,0.296,0.1934264036172708
2022-11-15,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.26318,0.5
2022-11-16,ABBV,Healthcare,0.5106,0.5106,1,1.0,0.1934264036172708,0.0,0.1934264036172708
2022-11-17,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.5106,0.1934264036172708
2022-11-18,ABBV,Healthcare,0.4019,0.4019,1,1.0,0.1934264036172708,0.0,0.1934264036172708
2022-11-21,ABBV,Healthcare,0.19469999999999998,0.19469999999999998,1,3.0,0.3868528072345416,0.4019,0.1934264036172708
2022-11-22,ABBV,Healthcare,0.1384857142857143,0.1384857142857143,1,7.0,0.5,0.19469999999999998,0.3868528072345416
2022-11-23,ABBV,Healthcare,0.30072857142857146,0.30072857142857146,1,7.0,0.5,0.1384857142857143,0.5
2022-11-25,ABBV,Healthcare,0.08808,0.08808,1,5.0,0.5,0.30072857142857146,0.5
2022-11-28,ABBV,Healthcare,0.11887500000000001,0.11887500000000001,1,4.0,0.4491222008519636,0.08808,0.5
2022-11-29,ABBV,Healthcare,0.20396666666666666,0.20396666666666666,1,3.0,0.3868528072345416,0.11887500000000001,0.4491222008519636
2022-11-30,ABBV,Healthcare,0.25222500000000003,0.25222500000000003,1,4.0,0.4491222008519636,0.20396666666666666,0.3868528072345416
2022-12-01,ABBV,Healthcare,0.0,0.0,1,3.0,0.3868528072345416,0.25222500000000003,0.4491222008519636
2022-12-02,ABBV,Healthcare,-0.21989999999999998,-0.21989999999999998,1,3.0,0.3868528072345416,0.0,0.3868528072345416
2022-12-05,ABBV,Healthcare,0.3194,0.3194,1,4.0,0.4491222008519636,-0.21989999999999998,0.3868528072345416
2022-12-06,ABBV,Healthcare,0.18686,0.18686,1,5.0,0.5,0.3194,0.4491222008519636
2022-12-07,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.18686,0.5
2022-12-08,ABBV,Healthcare,-0.1993,-0.1993,1,3.0,0.3868528072345416,0.0,0.0
2022-12-09,ABBV,Healthcare,0.3176333333333334,0.3176333333333334,1,3.0,0.3868528072345416,-0.1993,0.3868528072345416
2022-12-12,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.3176333333333334,0.3868528072345416
2022-12-13,ABBV,Healthcare,0.2023,0.2023,1,1.0,0.1934264036172708,0.0,0.30657359638272924
2022-12-14,ABBV,Healthcare,0.34,0.34,1,1.0,0.1934264036172708,0.2023,0.1934264036172708
2022-12-15,ABBV,Healthcare,-0.0516,-0.0516,1,1.0,0.1934264036172708,0.34,0.1934264036172708
2022-12-16,ABBV,Healthcare,-0.05666666666666667,0.0035333333333333328,1,6.0,0.5,-0.0516,0.1934264036172708
2022-12-19,ABBV,Healthcare,0.0060800000000000185,0.0060800000000000185,1,5.0,0.5,-0.05666666666666667,0.5
2022-12-20,ABBV,Healthcare,0.3818,0.3818,1,1.0,0.1934264036172708,0.0060800000000000185,0.5
2022-12-21,ABBV,Healthcare,0.189925,0.189925,1,4.0,0.4491222008519636,0.3818,0.1934264036172708
2022-12-22,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.189925,0.4491222008519636
2022-12-23,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.0,0.0
2022-12-27,ABBV,Healthcare,0.160675,0.160675,1,4.0,0.4491222008519636,0.0,0.30657359638272924
2022-12-28,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.160675,0.4491222008519636
2022-12-29,ABBV,Healthcare,0.33055,0.4364,1,2.0,0.30657359638272924,0.0,0.1934264036172708
2022-12-30,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.33055,0.30657359638272924
2023-01-03,ABBV,Healthcare,0.436,0.436,1,6.0,0.5,0.0,0.1934264036172708
2023-01-04,ABBV,Healthcare,0.446475,0.446475,1,4.0,0.4491222008519636,0.436,0.5
2023-01-05,ABBV,Healthcare,0.074,0.074,1,4.0,0.4491222008519636,0.446475,0.4491222008519636
2023-01-06,ABBV,Healthcare,0.1591,0.3397,1,2.0,0.30657359638272924,0.074,0.4491222008519636
2023-01-09,ABBV,Healthcare,0.315175,0.315175,1,4.0,0.4491222008519636,0.1591,0.30657359638272924
2023-01-10,ABBV,Healthcare,0.024857142857142862,0.024857142857142862,1,7.0,0.5,0.315175,0.4491222008519636
2023-01-11,ABBV,Healthcare,0.17473333333333332,0.17473333333333332,1,3.0,0.3868528072345416,0.024857142857142862,0.5
2023-01-12,ABBV,Healthcare,0.0,0.0,1,3.0,0.3868528072345416,0.17473333333333332,0.3868528072345416
2023-01-13,ABBV,Healthcare,0.61895,0.61895,1,2.0,0.30657359638272924,0.0,0.3868528072345416
2023-01-17,ABBV,Healthcare,0.35359999999999997,0.34831666666666666,1,12.0,0.5,0.61895,0.30657359638272924
2023-01-18,ABBV,Healthcare,0.2348,0.2348,1,4.0,0.4491222008519636,0.35359999999999997,0.5
2023-01-19,ABBV,Healthcare,-0.10115,-0.10115,1,2.0,0.30657359638272924,0.2348,0.4491222008519636
2023-01-20,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,-0.10115,0.30657359638272924
2023-01-23,ABBV,Healthcare,0.34375,0.34375,1,4.0,0.4491222008519636,0.0,0.1934264036172708
2023-01-24,ABBV,Healthcare,0.2263,0.2263,1,1.0,0.1934264036172708,0.34375,0.4491222008519636
2023-01-25,ABBV,Healthcare,0.060066666666666636,0.060066666666666636,1,3.0,0.3868528072345416,0.2263,0.1934264036172708
2023-01-26,ABBV,Healthcare,0.4019,0.4019,1,1.0,0.1934264036172708,0.060066666666666636,0.3868528072345416
2023-01-27,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.4019,0.1934264036172708
2023-01-30,ABBV,Healthcare,0.1441625,0.1441625,1,8.0,0.5,0.0,0.0
2023-01-31,ABBV,Healthcare,0.07224,0.07224,1,5.0,0.5,0.1441625,0.5
2023-02-01,ABBV,Healthcare,-0.00645,-0.00645,1,4.0,0.4491222008519636,0.07224,0.5
2023-02-02,ABBV,Healthcare,0.18696666666666664,0.18696666666666664,1,6.0,0.5,-0.00645,0.4491222008519636
2023-02-03,ABBV,Healthcare,-0.105375,-0.105375,1,4.0,0.4491222008519636,0.18696666666666664,0.5
2023-02-06,ABBV,Healthcare,-0.02065000000000002,-0.02065000000000002,1,6.0,0.5,-0.105375,0.4491222008519636
2023-02-07,ABBV,Healthcare,0.10115,0.10115,1,2.0,0.30657359638272924,-0.02065000000000002,0.5
2023-02-08,ABBV,Healthcare,0.27285,0.27285,1,4.0,0.4491222008519636,0.10115,0.30657359638272924
2023-02-09,ABBV,Healthcare,0.12104666666666668,0.12104666666666668,1,15.0,0.5,0.27285,0.4491222008519636
2023-02-10,ABBV,Healthcare,0.0,0.0,1,3.0,0.3868528072345416,0.12104666666666668,0.5
2023-02-13,ABBV,Healthcare,0.12040000000000001,0.12040000000000001,1,3.0,0.3868528072345416,0.0,0.3868528072345416
2023-02-14,ABBV,Healthcare,0.21146000000000004,0.2837,1,5.0,0.5,0.12040000000000001,0.3868528072345416
2023-02-15,ABBV,Healthcare,0.20095,0.20095,1,2.0,0.30657359638272924,0.21146000000000004,0.5
2023-02-16,ABBV,Healthcare,0.19884,0.10006,1,5.0,0.5,0.20095,0.30657359638272924
2023-02-17,ABBV,Healthcare,0.08047999999999998,0.08047999999999998,1,5.0,0.5,0.19884,0.5
2023-02-21,ABBV,Healthcare,0.07547500000000001,0.07547500000000001,1,4.0,0.4491222008519636,0.08047999999999998,0.5
2023-02-22,ABBV,Healthcare,0.17094,0.07216,1,5.0,0.5,0.07547500000000001,0.4491222008519636
2023-02-23,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.17094,0.5
2023-02-24,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.0,0.0
2023-02-27,ABBV,Healthcare,0.21064285714285713,0.1916857142857143,1,7.0,0.5,0.0,0.1934264036172708
2023-02-28,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.21064285714285713,0.5
2023-03-01,ABBV,Healthcare,0.0412,-0.12343333333333334,1,3.0,0.3868528072345416,0.0,0.0
2023-03-02,ABBV,Healthcare,0.289525,0.289525,1,4.0,0.4491222008519636,0.0412,0.3868528072345416
2023-03-03,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.289525,0.4491222008519636
2023-03-06,ABBV,Healthcare,0.04046,-0.058320000000000004,1,5.0,0.5,0.0,0.0
2023-03-07,ABBV,Healthcare,0.0,0.0,1,2.0,0.30657359638272924,0.04046,0.5
2023-03-08,ABBV,Healthcare,0.0,0.0,1,1.0,0.1934264036172708,0.0,0.30657359638272924
2023-03-09,ABBV,Healthcare,0.10511666666666668,0.022800000000000004,1,6.0,0.5,0.0,0.1934264036172708
2023-03-10,ABBV,Healthcare,0.13396666666666665,0.12040000000000001,1,3.0,0.3868528072345416,0.10511666666666668,0.5
2023-03-13,ABBV,Healthcare,0.16602857142857141,0.024914285714285715,1,7.0,0.5,0.13396666666666665,0.3868528072345416
2023-03-14,ABBV,Healthcare,0.0683,0.0683,1,4.0,0.4491222008519636,0.16602857142857141,0.5
2023-03-15,ABBV,Healthcare,-0.16463333333333333,-0.32926666666666665,1,3.0,0.3868528072345416,0.0683,0.4491222008519636
2023-03-16,ABBV,Healthcare,0.3818,0.3818,1,1.0,0.1934264036172708,-0.16463333333333333,0.3868528072345416
2023-03-17,ABBV,Healthcare,0.2288,-0.01815,1,2.0,0.30657359638272924,0.3818,0.1934264036172708
2023-03-20,ABBV,Healthcare,0.24648000000000003,0.1477,1,5.0,0.5,0.2288,0.30657359638272924
2023-03-21,ABBV,Healthcare,0.34,0.34,1,1.0,0.1934264036172708,0.24648000000000003,0.5
2023-03-22,ABBV,Healthcare,0.0,-0.026539999999999998,1,5.0,0.5,0.34,0.1934264036172708
2023-03-23,ABBV,Healthcare,0.131875,0.222175,1,4.0,0.4491222008519636,0.0,0.5
2023-03-24,ABBV,Healthcare,0.09534000000000001,-0.07568,1,5.0,0.5,0.131875,0.4491222008519636
2023-03-27,ABBV,Healthcare,0.13006666666666666,0.04775000000000001,1,6.0,0.5,0.09534000000000001,0.5
2023-03-28,ABBV,Healthcare,0.3194,0.3194,1,4.0,0.4491222008519636,0.13006666666666666,0.5
2023-03-29,ABBV,Healthcare,0.33525,0.211775,1,4.0,0.4491222008519636,0.3194,0.4491222008519636
2023-03-30,ABBV,Healthcare,0.1468,0.1468,1,3.0,0.3868528072345416,0.33525,0.4491222008519636
2023-03-31,ABBV,Healthcare,0.2672333333333334,0.10260000000000002,1,3.0,0.3868528072345416,0.1468,0.3868528072345416
2023-04-03,ABBV,Healthcare,0.10846,0.009680000000000012,1,5.0,0.5,0.2672333333333334,0.3868528072345416
2023-04-04,ABBV,Healthcare,0.0,0.0,0,0.0,0.0,0.10846,0.5
2023-04-05,ABBV,Healthcare,0.12940000000000002,0.005925000000000003,1,4.0,0.4491222008519636,0.0,0.0
2023-04-06,ABBV,Healthcare,-0.11983999999999999,-0.11983999999999999,1,5.0,0.5,0.12940000000000002,0.4491222008519636
2023-04-10,ABBV,Healthcare,0.03321666666666667,-0.07121666666666665,1,6.0,0.5,-0.11983999999999999,0.5
2023-04-11,ABBV,Healthcare,-0.09106666666666667,-0.09106666666666667,1,3.0,0.3868528072345416,0.03321666666666667,0.5
