date,sector,sentiment,observed_only_sentiment,coverage_rate,article_count,ticker_count,usable_sentiment_lag1
2021-06-03,Consumer,0.24453,0.24453,1.0,12.0,5,0.15471809523809527
2021-06-04,Consumer,0.11211533333333334,0.11211533333333334,1.0,18.0,5,0.24453
2021-06-07,Consumer,0.08687416666666667,0.08687416666666667,1.0,24.0,5,0.11211533333333334
2021-06-08,Consumer,0.05634866666666667,0.07043583333333334,0.8,17.0,5,0.08687416666666667
2021-06-09,Consumer,0.07265999999999999,0.12109999999999999,0.6,9.0,5,0.05634866666666667
2021-06-10,Consumer,0.0615895,0.0615895,1.0,20.0,5,0.07265999999999999
2021-06-11,Consumer,0.026685000000000004,0.026685000000000004,1.0,13.0,5,0.0615895
2021-06-14,Consumer,0.15620126984126986,0.15620126984126986,1.0,21.0,5,0.026685000000000004
2021-06-15,Consumer,0.19162466666666664,0.2395308333333333,0.8,12.0,5,0.15620126984126986
2021-06-16,Consumer,0.09042457142857144,0.09042457142857144,1.0,20.0,5,0.19162466666666664
2021-06-17,Consumer,0.07094500000000001,0.11824166666666668,0.6,10.0,5,0.09042457142857144
2021-06-18,Consumer,0.26881499999999997,0.26881499999999997,1.0,15.0,5,0.07094500000000001
2021-06-21,Consumer,0.030614325396825393,0.030614325396825393,1.0,35.0,5,0.26881499999999997
2021-06-22,Consumer,-0.002868999999999999,-0.002868999999999999,1.0,13.0,5,0.030614325396825393
2021-06-23,Consumer,0.13532316666666666,0.13532316666666666,1.0,20.0,5,-0.002868999999999999
2021-06-24,Consumer,0.18389250000000001,0.18389250000000001,1.0,24.0,5,0.13532316666666666
2021-06-25,Consumer,0.09965716666666667,0.09965716666666667,1.0,33.0,5,0.18389250000000001
2021-06-28,Consumer,0.08975714285714284,0.08975714285714284,1.0,27.0,5,0.09965716666666667
2021-06-29,Consumer,-0.024838571428571425,-0.024838571428571425,1.0,13.0,5,0.08975714285714284
2021-06-30,Consumer,-0.027970238095238083,-0.027970238095238083,1.0,20.0,5,-0.024838571428571425
2021-07-01,Consumer,0.12282000000000001,0.12282000000000001,1.0,13.0,5,-0.027970238095238083
2021-07-02,Consumer,0.18076,0.22595,0.8,9.0,5,0.12282000000000001
2021-07-06,Consumer,0.12166666666666666,0.12166666666666666,1.0,19.0,5,0.18076
2021-07-07,Consumer,0.1907725,0.1907725,1.0,16.0,5,0.12166666666666666
2021-07-08,Consumer,0.0016099999999999893,0.0016099999999999893,1.0,7.0,5,0.1907725
2021-07-09,Consumer,0.09102000000000002,0.09102000000000002,1.0,14.0,5,0.0016099999999999893
2021-07-12,Consumer,0.10739333333333334,0.10739333333333334,1.0,19.0,5,0.09102000000000002
2021-07-13,Consumer,0.19811416666666665,0.19811416666666665,1.0,18.0,5,0.10739333333333334
2021-07-14,Consumer,0.132909,0.132909,1.0,14.0,5,0.19811416666666665
