date,fund,family,method,ticker,weight
2023-12-01,Equity Risk Parity,Equity,risk_parity,ABBV,0.02496288287080056
2023-12-01,Equity Risk Parity,Equity,risk_parity,GILD,0.024321530080690032
2023-12-01,Equity Risk Parity,Equity,risk_parity,AMGN,0.02388445203195477
2023-12-01,Equity Risk Parity,Equity,risk_parity,ABT,0.023855763909347436
2023-12-01,Equity Risk Parity,Equity,risk_parity,AEP,0.023587538830377498
2023-12-01,Equity Risk Parity,Equity,risk_parity,EA,0.023418726528595932
2023-12-01,Equity Risk Parity,Equity,risk_parity,DOW,0.02217535328969006
2023-12-01,Equity Risk Parity,Equity,risk_parity,SBUX,0.02141308777438824
2023-12-01,Equity Risk Parity,Equity,risk_parity,PSA,0.02106816887765214
2023-12-01,Equity Risk Parity,Equity,risk_parity,GS,0.02079811902630061
2023-12-01,Equity Risk Parity,Equity,risk_parity,D,0.020733584622636143
2023-12-01,Equity Risk Parity,Equity,risk_parity,CVX,0.020716343166254206
2023-12-01,Equity Risk Parity,Equity,risk_parity,DD,0.020339564316600625
2023-12-01,Equity Risk Parity,Equity,risk_parity,UPS,0.02024997787002639
2023-12-01,Equity Risk Parity,Equity,risk_parity,CMCSA,0.019907616782103135
2023-12-01,Equity Risk Parity,Equity,risk_parity,GE,0.01948279937333724
2023-12-01,Equity Risk Parity,Equity,risk_parity,XOM,0.019273899325349255
2023-12-01,Equity Risk Parity,Equity,risk_parity,MS,0.019199586737664157
2023-12-01,Equity Risk Parity,Equity,risk_parity,SHW,0.01901416201775173
2023-12-01,Equity Risk Parity,Equity,risk_parity,PLD,0.01891867282466016
2023-12-01,Equity Risk Parity,Equity,risk_parity,MMM,0.018164146804092354
2023-12-01,Equity Risk Parity,Equity,risk_parity,T,0.01807516863450706
2023-12-01,Equity Risk Parity,Equity,risk_parity,AMT,0.018023261624167255
2023-12-01,Equity Risk Parity,Equity,risk_parity,WFC,0.01778319949843839
2023-12-01,Equity Risk Parity,Equity,risk_parity,NEE,0.017670062041523365
2023-12-01,Equity Risk Parity,Equity,risk_parity,NKE,0.01757855257327639
2023-12-01,Equity Risk Parity,Equity,risk_parity,DIS,0.017529245951692588
2023-12-01,Equity Risk Parity,Equity,risk_parity,CAT,0.017481293198808086
2023-12-01,Equity Risk Parity,Equity,risk_parity,OXY,0.017415708996891686
2023-12-01,Equity Risk Parity,Equity,risk_parity,CCI,0.017369259084776965
2023-12-01,Equity Risk Parity,Equity,risk_parity,BA,0.017366221075164688
2023-12-01,Equity Risk Parity,Equity,risk_parity,TTWO,0.016650642686454643
2023-12-01,Equity Risk Parity,Equity,risk_parity,COP,0.01645189261540129
2023-12-01,Equity Risk Parity,Equity,risk_parity,ADBE,0.015235039108072041
2023-12-01,Equity Risk Parity,Equity,risk_parity,NEM,0.015008688795137093
2023-12-01,Equity Risk Parity,Equity,risk_parity,QCOM,0.014753557944517047
2023-12-01,Equity Risk Parity,Equity,risk_parity,NUE,0.01442675681656508
2023-12-01,Equity Risk Parity,Equity,risk_parity,SLB,0.014138678808503505
2023-12-01,Equity Risk Parity,Equity,risk_parity,INTC,0.012881143427042765
2023-12-01,Equity Risk Parity,Equity,risk_parity,USB,0.012484322679359793
2023-12-01,Equity Risk Parity,Equity,risk_parity,AMD,0.010404727475069772
2023-12-01,Equity Risk Parity,Equity,risk_parity,NVDA,0.009627692370137119
