crypto_floor_pct,annualised_return,annualised_volatility,sharpe_ratio,maximum_drawdown,ending_value,total_turnover,mean_realised_crypto_weight,latest_crypto_weight,status
0.0,0.05986712554368978,0.12622603846763683,0.5237594243871223,-0.15772443613106601,1.1900188939847662,9.861963218506268,0.005817363046352425,0.026503673777088982,research sensitivity; not an offered fund
10.0,0.062249338800806076,0.13949220280684538,0.502767903506106,-0.19837926011171803,1.1980398434722384,9.68430014742641,0.10000000000000005,0.10000000000000003,research sensitivity; not an offered fund
20.0,0.08103128469354526,0.1744280209589265,0.53411282582631,-0.24930614946179463,1.2625431495385337,10.378551756460158,0.19999999999999987,0.20000000000000007,research sensitivity; not an offered fund
30.0,0.12597053959578153,0.22787554076148486,0.6349543737133971,-0.3287664696581897,1.426172763148825,11.386417040010038,0.29999999999999966,0.2999999999999998,research sensitivity; not an offered fund
